IRIS 313-10720,HEENDIKWEE::IRGC 15587-2,IRGC 132337,indx,Sri Lanka,5,7,7,7,0,0,3,3,3,3
IRIS 313-10721,HALSUDU HEENATI::IRGC 15599-1,IRGC 127401,ind2,Sri Lanka,5,5,5,5,5,5,3,3,3,3
IRIS 313-10722,GODAWEL::IRGC 15750-1,IRGC 128301,trop,Sri Lanka,5,11,11,11,11,11,11,11,11,11
IRIS 313-10723,MOND BA::IRGC 15813-2,IRGC 128111,ind2,Senegal,13,5,5,5,5,5,3,3,3,3
IRIS 313-10724,MOUSOIR::IRGC 15866-1,,ind3,Senegal,13,6,6,6,6,6,3,3,3,3
IRIS 313-10725,ERNEST::IRGC 15884-2,IRGC 128518,indx,Senegal,13,7,7,7,0,0,3,3,3,3
IRIS 313-10726,POTO BALA::IRGC 15986-2,IRGC 128139,ind3,Senegal,13,6,6,6,6,6,3,3,3,3
IRIS 313-10727,KOUPENEDOU KOUBOURY::IRGC 16011-1,,ind3,Senegal,13,6,6,6,6,6,3,3,3,3
IRIS 313-10728,OUSSANTHIABA::IRGC 16046-2,IRGC 132261,indx,Senegal,13,7,7,7,0,0,3,3,3,3
IRIS 313-10729,MALOGBANA::IRGC 16086-1,IRGC 128379,admix,Cote d'Ivoire,9,0,0,0,0,0,0,0,0,0
IRIS 313-10730,NANIBRE::IRGC 16102-2,IRGC 132258,trop,Cote d'Ivoire,9,11,11,11,11,11,11,11,11,11
IRIS 313-10731,BARKHE TAULI::IRGC 16116-1,IRGC 127212,ind1A,Nepal,4,3,3,3,3,3,3,3,3,3
IRIS 313-10732,MADHUWA KARIA::IRGC 16138-2,IRGC 128102,aro,Nepal,4,1,1,1,1,1,1,1,11,11
IRIS 313-10733,MOTANGE PAHELLO LAULE::IRGC 16160-1,IRGC 127634,indx,Nepal,4,7,7,7,0,0,3,3,3,3
IRIS 313-10734,DEVARASI::IRGC 16173-1,IRGC 127315,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10735,LAL SAR::IRGC 16185-1,IRGC 127546,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10736,RERM BILASH::IRGC 16273-2,IRGC 128149,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10737,GHAIYA::IRGC 16286-1,IRGC 128297,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10738,ANDEL WELUT::IRGC 16339-1,IRGC 131965,admix,Indonesia,3,0,0,0,0,0,0,0,0,0
IRIS 313-10739,GOGO::IRGC 16418-1,IRGC 135567,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10740,KETAN PAPAH AREN::IRGC 16467-1,IRGC 127508,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10741,KETAN PELERN::IRGC 16468-1,IRGC 127509,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10742,MAMAS::IRGC 16503-1,IRGC 127600,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10743,SERAJU::IRGC 16565-1,IRGC 128465,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10744,SIPON::IRGC 16570-1,IRGC 127811,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10745,SLOBOK::IRGC 16571-1,IRGC 127818,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10746,TJEMPO KREMBUNG::IRGC 16603-1,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10747,TJOKRON::IRGC 16653-2,IRGC 136111,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10748,LUA DUC::IRGC 16718-1,IRGC 127578,indx,Viet Nam,15,7,7,7,0,0,3,3,3,3
IRIS 313-10749,MINH SOC (CAMBODIA)::IRGC 16731-2,,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-10750,TRANG LUA::IRGC 16781-1,IRGC 135804,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-10751,LUA CHUM::IRGC 16840-1,IRGC 127577,indx,Viet Nam,15,7,7,7,0,0,3,3,3,3
IRIS 313-10752,O. SATIVA::IRGC 16898-1,IRGC 128415,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-10753,ZACATEPEC::IRGC 16901-2,IRGC 128205,ind1B,United States of America,11,4,3,3,3,3,3,3,3,3
IRIS 313-10754,KH 998::IRGC 16948-2,IRGC 128081,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10755,NEP BA BONG TO::IRGC 17005-2,IRGC 128116,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-10756,DAMODAR::IRGC 17038-1,IRGC 127299,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10757,PEUAK NAM 43::IRGC 17129-1,,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-10758,AEN METAN::IRGC 17142-1,IRGC 132386,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10759,ANDEL::IRGC 17153-2,IRGC 127927,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10760,ATJEH::IRGC 17174-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10761,BALIK SEMAH::IRGC 17201-2,IRGC 127984,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10762,BANDI::IRGC 17214-1,IRGC 127207,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10765,CERE KAWAT::IRGC 17401-2,IRGC 128010,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10766,DJALAWARA::IRGC 17471-1,IRGC 127325,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10767,DJANGGOT::IRGC 17491-2,IRGC 128032,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10768,GADABUNG (GUNDIL)::IRGC 17569-2,IRGC 132423,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10769,GAJA BARU::IRGC 17586-1,IRGC 127375,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10770,GANDAMANA::IRGC 17593-2,IRGC 128042,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10771,GOGO RAJAPAN::IRGC 17666-2,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10772,GOJOT::IRGC 17669-1,IRGC 127388,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10773,HAWARA DJEDAH::IRGC 17728-1,IRGC 131989,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10774,HEGAR MANAH::IRGC 17733-1,IRGC 127404,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10775,INDEL::IRGC 17748-2,IRGC 128056,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10776,KABADOKA::IRGC 17775-2,IRGC 132343,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10777,KAMAS::IRGC 17785-1,IRGC 127483,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10778,KENTJANA MAHANG::IRGC 17818-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10779,KERAN DUKUH::IRGC 17822-2,IRGC 128521,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10780,KETAN LALER::IRGC 17897-1,IRGC 127505,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10781,KETAN MLANTING::IRGC 17916-1,IRGC 127506,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10782,KETAN NARIS::IRGC 17925-2,IRGC 128078,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10783,KETAN OSOG::IRGC 17929-1,IRGC 127507,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10784,KETAN SAPI::IRGC 17954-2,IRGC 128079,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10785,KETAN SLAWI::IRGC 17963-1,IRGC 127510,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10786,KETAN URANG::IRGC 17980-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10787,KWATIK PUTIH::IRGC 18053-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10788,LEMUNGSIR::IRGC 18116-1,IRGC 135769,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10789,LENGGANG GENUK BULU::IRGC 18119-1,IRGC 132009,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10790,LOLAWAJI::IRGC 18131-1,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10791,MANGSUR::IRGC 18187-1,IRGC 127602,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10792,MATIANG::IRGC 18220-1,IRGC 127613,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10793,MELIK::IRGC 18238-2,IRGC 132257,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10794,MENDUNGAN::IRGC 18245-1,IRGC 127624,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10795,MLATI::IRGC 18278-1,IRGC 128389,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10796,MOLOG::IRGC 18282-1,IRGC 128390,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10797,NARUN::IRGC 18320-2,IRGC 132357,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10798,NOGO BELE 2::IRGC 18328-2,IRGC 135640,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10799,PAE ONGGA::IRGC 18418-1,IRGC 127704,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10800,PALOTAN MELATI::IRGC 18426-2,IRGC 128127,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10801,PARE BUWUN::IRGC 18456-2,IRGC 132378,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10802,PEUTEUJ::IRGC 18484-1,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10803,PLAMPEYAN::IRGC 18494-1,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10804,PUAK::IRGC 18512-1,IRGC 135787,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10805,PULO::IRGC 18519-1,IRGC 127746,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10806,RADEN DJAWA (GUNDIL)::IRGC 18558-1,IRGC 135789,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10807,RANDA KUNING::IRGC 18595-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10808,RANTE::IRGC 18608-2,IRGC 128147,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10809,SAMPANG KUNING::IRGC 18678-2,IRGC 128158,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10810,SEGON BENGGALA::IRGC 18724-1,IRGC 135793,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10811,SEMPOR::IRGC 18761-2,IRGC 128160,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10812,SERUNEN::IRGC 18789-1,IRGC 135794,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10813,SIAM BARABAI::IRGC 18800-2,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10814,SIBORAS::IRGC 18816-2,IRGC 128163,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10815,SIDJANGGUK::IRGC 18826-2,IRGC 135632,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10816,SIDJERO GUNDIL::IRGC 18829-2,IRGC 128164,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10817,SLAMET::IRGC 18900-1,IRGC 135796,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10818,TJEMPO PENDEK UNTUNG::IRGC 19055-2,IRGC 128188,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10819,TJERE ENER::IRGC 19103-1,IRGC 127860,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10820,TJERE MANGGA::IRGC 19116-2,IRGC 128189,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10821,TJ PERAK::IRGC 19141-1,IRGC 127862,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10822,UNGGAS::IRGC 19176-2,IRGC 128199,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10823,UTRI DELI::IRGC 19182-1,IRGC 127880,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10824,HOING CANTEL::IRGC 19282-2,IRGC 128053,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10825,KEMA 5::IRGC 19343-2,IRGC 132310,indx,,0,7,7,7,0,0,3,3,3,3
IRIS 313-10827,BINARITOS::IRGC 19391-1,IRGC 128242,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10828,IKOGAN::IRGC 19412-1,IRGC 128319,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10829,INAMBOG::IRGC 19415-1,IRGC 128320,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10830,INAPORAONAN::IRGC 19418-1,IRGC 127429,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10831,MALANDI 2::IRGC 19454-2,IRGC 132355,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10832,MALASAY::IRGC 19456-1,IRGC 128377,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10833,EDAKKADAN 0-69-27::IRGC 19560-1,IRGC 127355,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10834,IARI 11387::IRGC 19573-1,IRGC 128314,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10835,PERUNEL 0-69-18::IRGC 19581-1,IRGC 127727,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10836,VELLA PERUVAZHA 0-68-12::IRGC 19588-1,IRGC 127887,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10837,BACK KYUNG ZO::IRGC 19698-2,IRGC 132323,temp,"Korea, Republic of",36,10,10,10,10,10,10,11,11,11
IRIS 313-10838,SSAL BYEO::IRGC 19867-2,IRGC 132370,temp,"Korea, Republic of",36,10,10,10,10,10,10,11,11,11
IRIS 313-10839,TAE GU NA::IRGC 19875-2,IRGC 132270,temp,"Korea, Republic of",36,10,10,10,10,10,10,11,11,11
IRIS 313-10840,YE ZO::IRGC 19888-1,IRGC 128507,temp,"Korea, Republic of",36,10,10,10,10,10,10,11,11,11
IRIS 313-10841,KETAN NANGKA::IRGC 19961-2,IRGC 128077,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10842,LUBUK LINGGAU::IRGC 20000-2,IRGC 128099,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10844,INDO NO 7505::IRGC 20162-2,IRGC 128058,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10845,ARC 5756::IRGC 20220-2,IRGC 132418,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10847,ARC 6015::IRGC 20314-2,IRGC 127972,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10848,ARC 6188::IRGC 20370-1,IRGC 131968,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10849,ARC 7001::IRGC 20436-1,IRGC 127166,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10850,ARC 7263::IRGC 20570-2,IRGC 132244,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10851,ARC 7296::IRGC 20585-1,IRGC 132387,aro,India,2,1,1,1,1,1,1,1,11,11
IRIS 313-10852,ARC 7336::IRGC 20606-1,IRGC 127169,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10853,ARC 10028::IRGC 20656-2,IRGC 132239,japx,India,2,8,8,0,0,0,0,11,11,11
IRIS 313-10854,ARC 10145::IRGC 20744-1,IRGC 127127,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10855,ARC 10159::IRGC 20754-2,IRGC 132316,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10856,ARC 10537::IRGC 20981-1,IRGC 128220,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10857,ARC 10825::IRGC 21082-1,IRGC 127129,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10858,ARC 10894::IRGC 21122-1,IRGC 127131,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10859,ARC 10939::IRGC 21150-2,IRGC 127933,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10861,ARC 11276::IRGC 21278-1,IRGC 127134,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10862,ARC 11281::IRGC 21283-1,IRGC 127135,japx,India,2,8,8,0,0,0,0,11,11,11
IRIS 313-10863,ARC 11322::IRGC 21315-2,IRGC 127937,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10864,ARC 11338::IRGC 21329-1,IRGC 127136,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10865,ARC 11424::IRGC 21380-2,IRGC 127938,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10866,ARC 11478::IRGC 21418-1,IRGC 128221,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10867,ARC 11538::IRGC 21463-1,IRGC 128222,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10868,ARC 11571::IRGC 21487-2,IRGC 127939,aro,India,2,1,1,1,1,1,1,1,11,11
IRIS 313-10869,ARC 11751::IRGC 21614-1,IRGC 127138,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10870,ARC 11768::IRGC 21630-1,IRGC 131966,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10871,ARC 11777::IRGC 21639-1,IRGC 127139,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10872,ARC 11802::IRGC 21662-2,IRGC 132421,japx,India,2,8,8,0,0,0,0,11,11,11
IRIS 313-10873,ARC 11822::IRGC 21677-1,IRGC 127140,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10874,ARC 11946::IRGC 21768-2,IRGC 132318,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10875,ARC 12021::IRGC 21837-1,IRGC 127141,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10876,ARC 12067::IRGC 21881-1,IRGC 127142,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10877,ARC 12079::IRGC 21888-1,IRGC 127143,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10878,ARC 12101::IRGC 21907-1,IRGC 127144,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10879,ARC 12124::IRGC 21929-1,IRGC 127145,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10880,ARC 12180::IRGC 21965-2,IRGC 127940,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10881,ARC 12413::IRGC 22044-1,IRGC 128223,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10882,ARC 12433::IRGC 22064-1,IRGC 127146,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10883,ARC 12490::IRGC 22095-1,IRGC 128224,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10884,ARC 12493::IRGC 22098-1,IRGC 128225,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10885,ARC 12559::IRGC 22148-2,IRGC 127942,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10886,ARC 12655::IRGC 22226-2,IRGC 132240,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10887,ARC 12690::IRGC 22257-1,IRGC 127147,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-10888,ARC 12726::IRGC 22288-2,IRGC 127943,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10889,ARC 12730::IRGC 22291-1,,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10890,ARC 12861::IRGC 22395-1,,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10891,ARC 12867::IRGC 22401-1,IRGC 127148,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10892,ARC 12920::IRGC 22450-1,IRGC 127149,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-10893,ARC 13156::IRGC 22514-1,IRGC 128226,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10894,ARC 13204::IRGC 22558-1,IRGC 127150,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10895,ARC 13257::IRGC 22608-1,IRGC 127151,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-10896,ARC 13276::IRGC 22622-2,IRGC 127946,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-10897,ARC 13373::IRGC 22691-1,IRGC 128227,ind3,India,2,6,6,6,6,6,3,3,3,3
IRIS 313-10898,ANG KANG K P::IRGC 22716-2,IRGC 127928,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10899,DAMNOEUB KHSE SAUT::IRGC 22819-2,IRGC 128025,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10900,DAMNOEUB POR HING::IRGC 22841-2,IRGC 132331,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10901,DAMNOEUB THPOIL HING::IRGC 22856-2,IRGC 128027,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10902,KAMPING POUY::IRGC 22876-2,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10903,KHSAY VENG::IRGC 22915-1,IRGC 135762,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10904,KREM KRAHAM::IRGC 22981-2,IRGC 128091,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10905,KUOL DAUN THNONG::IRGC 22986-1,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10906,LUA NEP 4416::IRGC 23006-1,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10907,MARECH S V R::IRGC 23011-2,IRGC 128105,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10908,MOROM::IRGC 23016-2,IRGC 128112,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10909,NEANG CHAN::IRGC 23034-1,IRGC 135776,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10910,NEANG MAC::IRGC 23071-1,IRGC 135777,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10911,NEANG NARY::IRGC 23084-1,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10912,NEANG SAATH K 45::IRGC 23109-2,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10913,PHAT PRORMOL::IRGC 23143-1,,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10915,PHCAR SLA KI::IRGC 23169-2,IRGC 128133,ind3,Cambodia,32,6,6,6,6,6,3,3,3,3
IRIS 313-10916,SRAU SLAP::IRGC 23267-2,,temp,Cambodia,32,10,10,10,10,10,10,11,11,11
IRIS 313-10917,T Q QI HAYUQBABA::IRGC 23318-1,IRGC 128489,indx,Philippines,1,7,7,7,0,0,3,3,3,3
IRIS 313-10918,T Q QI QINYUHAYUHA::IRGC 23342-1,IRGC 135803,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10919,PINIDWA QAN QIPUGO PINGKITAN::IRGC 23359-1,IRGC 127731,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10920,PINIDWA QAN QIPUGO QELEK::IRGC 23360-1,IRGC 127732,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10921,KHAO PHAE HOM::IRGC 23518-2,IRGC 132427,indx,Lao People's Democratic Republic,25,7,7,7,0,0,3,3,3,3
IRIS 313-10922,R 258::IRGC 23702-2,IRGC 132264,subtrop,Lao People's Democratic Republic,25,9,9,9,9,11,0,11,11,11
IRIS 313-10923,CHABLI CHABOL GLANG::IRGC 23706-1,IRGC 128256,subtrop,Thailand,7,9,9,9,9,11,0,11,11,11
IRIS 313-10924,ATH HAGARI JARAHAN PADDY::IRGC 23796-1,IRGC 127176,indx,Nepal,4,7,7,7,0,0,3,3,3,3
IRIS 313-10925,KAMULI::IRGC 23928-1,IRGC 127485,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10926,RAM SALEE KATAKA::IRGC 24014-1,IRGC 127761,aro,Nepal,4,1,1,1,1,1,1,1,11,11
IRIS 313-10927,SUGA PANKHA::IRGC 24054-1,IRGC 127828,aus,Nepal,4,2,2,2,2,2,2,2,2,3
IRIS 313-10928,KHAO' SIM::IRGC 24094-1,IRGC 128342,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-10929,KOLONGI BAO::IRGC 24135-2,IRGC 128090,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-10930,PANKHIRAJ::IRGC 24139-1,IRGC 127714,aus,Bangladesh,6,2,2,2,2,2,2,2,2,3
IRIS 313-10931,PAKWALAN::IRGC 24156-1,IRGC 132025,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-10932,CHINA 1039 MUTANT (DWARF)::IRGC 24168-2,IRGC 128014,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-10933,ARC 7281::IRGC 24252-2,IRGC 132245,aro,India,2,1,1,1,1,1,1,1,11,11
IRIS 313-10934,PAH PIANG::IRGC 24452-2,IRGC 128125,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-10935,BRONDOL PUTIH::IRGC 24541-1,IRGC 127238,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10936,KETAN GUNDIL::IRGC 24568-1,IRGC 127504,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-10937,PULUT WAJIT::IRGC 24624-1,IRGC 135788,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10938,SIGUPAI::IRGC 24642-2,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10940,SITANDANG::IRGC 24681-1,IRGC 127814,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10941,SINTHA::IRGC 24687-1,IRGC 127809,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-10942,BANDANG BUNGKUAKLAN::IRGC 24697-2,IRGC 127987,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-10943,PADI BENOT::IRGC 24757-2,IRGC 135631,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
